Sentence #,Word,POS
Sentence: 33,la,da0fs0
Sentence: 33,medalla,ncfs000
Sentence: 33,de,sps00
Sentence: 33,oro,ncms000
Sentence: 33,en,sps00
Sentence: 33,los,da0mp0
Sentence: 33,Juegos_de_Sydney,np0000a
Sentence: 33,pese_al,spcms
Sentence: 33,año,ncms000
Sentence: 33,que,pr0cn000
Sentence: 33,*0*,sn.e-SUJ
Sentence: 33,ha,vaip3s0
Sentence: 33,estado,vmp00sm
Sentence: 33,suspendido,aq0msp
Sentence: 33,por,sps00
Sentence: 33,dopaje,ncms000
Sentence: 33,.,Fp
Sentence: 35,Desde,sps00
Sentence: 35,su,dp3cs0
Sentence: 35,rehabilitación,ncfs000
Sentence: 35,",",Fc
Sentence: 35,Sotomayor,np0000p
Sentence: 35,sólo,rg
Sentence: 35,ha,vaip3s0
Sentence: 35,ganado,vmp00sm
Sentence: 35,una,di0fs0
Sentence: 35,competición,ncfs000
Sentence: 35,:,Fd
Sentence: 35,precisamente,rg
Sentence: 35,la,da0fs0
Sentence: 35,de,sps00
Sentence: 35,su,dp3cs0
Sentence: 35,regreso,ncms000
Sentence: 35,a,sps00
Sentence: 35,las,da0fp0
Sentence: 35,pistas,ncfp000
Sentence: 35,",",Fc
Sentence: 35,el,da0ms0
Sentence: 35,15_de_agosto,W
Sentence: 35,en,sps00
Sentence: 35,la,da0fs0
Sentence: 35,localidad,ncfs000
Sentence: 35,francesa,aq0fs0
Sentence: 35,de,sps00
Sentence: 35,Montauban,np0000l
Sentence: 35,",",Fc
Sentence: 35,donde,pr000000
Sentence: 35,*0*,sn.e-SUJ
Sentence: 35,se,p0300000
Sentence: 35,impuso,vmis3s0
Sentence: 35,con,sps00
Sentence: 35,una,di0fs0
Sentence: 35,marca,ncfs000
Sentence: 35,de,sps00
Sentence: 35,"2,28",Z
Sentence: 35,metros,ncmp000
Sentence: 35,a,sps00
Sentence: 35,rivales,nccp000
Sentence: 35,de,sps00
Sentence: 35,segundo,ao0ms0
Sentence: 35,orden,ncms000
Sentence: 35,.,Fp
Sentence: 36,Aquella,dd0fs0
Sentence: 36,victoria,ncfs000
Sentence: 36,le,pp3csd00
Sentence: 36,sirvió,vmis3s0
Sentence: 36,",",Fc
Sentence: 36,no_obstante,rg
Sentence: 36,",",Fc
Sentence: 36,para,sps00
Sentence: 36,ganar,vmn0000
Sentence: 36,confianza,ncfs000
Sentence: 36,con_miras_a,sps00
Sentence: 36,los,da0mp0
Sentence: 36,Juegos_Olímpicos,np0000a
Sentence: 36,",",Fc
Sentence: 36,según,cs
Sentence: 36,dijo,vmis3s0
Sentence: 36,el,da0ms0
Sentence: 36,propio,aq0ms0
Sentence: 36,atleta,nccs000
Sentence: 36,",",Fc
Sentence: 36,que,pr0cn000
Sentence: 36,después,rg
Sentence: 36,sólo,rg
Sentence: 36,ha,vaip3s0
Sentence: 36,llegado,vmp00sm
Sentence: 36,a,sps00
Sentence: 36,saltar,vmn0000
Sentence: 36,"2,30",Z
Sentence: 36,metros,ncmp000
Sentence: 36,.,Fp
Sentence: 37,Ayer,rg
Sentence: 37,",",Fc
Sentence: 37,miércoles,W
Sentence: 37,",",Fc
Sentence: 37,sin_embargo,rg
Sentence: 37,",",Fc
Sentence: 37,Sotomayor,np0000p
Sentence: 37,afirmó,vmis3s0
Sentence: 37,que,cs
Sentence: 37,*0*,sn.e-SUJ
Sentence: 37,venía,vmii3s0
Sentence: 37,a,sps00
Sentence: 37,los,da0mp0
Sentence: 37,Juegos,np0000a
Sentence: 37,con,sps00
Sentence: 37,el,da0ms0
Sentence: 37,propósito,ncms000
Sentence: 37,de,sps00
Sentence: 37,ganar,vmn0000
Sentence: 37,una,di0fs0
Sentence: 37,medalla,ncfs000
Sentence: 37,",",Fc
Sentence: 37,sea,vssp3s0
Sentence: 37,cual,pr0cs000
Sentence: 37,sea,vssp3s0
Sentence: 37,el,da0ms0
Sentence: 37,color,ncms000
Sentence: 37,.,Fp
Sentence: 39,De_la_Torre,np0000p
Sentence: 39,considera,vmip3s0
Sentence: 39,que,cs
Sentence: 39,la,da0fs0
Sentence: 39,medalla,ncfs000
Sentence: 39,de,sps00
Sentence: 39,oro,ncms000
Sentence: 39,en,sps00
Sentence: 39,Sydney,np0000l
Sentence: 39,estará,vmif3s0
Sentence: 39,situada,aq0fsp
Sentence: 39,a,sps00
Sentence: 39,"2,38",Z
Sentence: 39,metros,ncmp000
Sentence: 39,del,spcms
Sentence: 39,suelo,ncms000
Sentence: 39,",",Fc
Sentence: 39,"""",Fe
Sentence: 39,y,cc
Sentence: 39,Javier,np0000p
Sentence: 39,está,vmip3s0
Sentence: 39,capacitado,aq0msp
Sentence: 39,para,sps00
Sentence: 39,saltar,vmn0000
Sentence: 39,esa,dd0fs0
Sentence: 39,altura,ncfs000
Sentence: 39,"""",Fe
Sentence: 39,",",Fc
Sentence: 39,dijo,vmis3s0
Sentence: 39,*0*,sn.e-SUJ
Sentence: 39,.,Fp
Sentence: 40,El,da0ms0
Sentence: 40,Partido_Popular,np0000o
Sentence: 40,alcanzó,vmis3s0
Sentence: 40,la,da0fs0
Sentence: 40,mayoría,ncfs000
Sentence: 40,absoluta,aq0fs0
Sentence: 40,en,sps00
Sentence: 40,Madrid,np0000l
Sentence: 40,y,cc
Sentence: 40,*0*,sn.e-SUJ
Sentence: 40,obtuvo,vmis3s0
Sentence: 40,19,Z
Sentence: 40,diputados,ncmp000
Sentence: 40,",",Fc
Sentence: 40,dos,pn0cp000
Sentence: 40,más,rg
Sentence: 40,que,cs
Sentence: 40,en,sps00
Sentence: 40,1996,W
Sentence: 40,",",Fc
Sentence: 40,con,sps00
Sentence: 40,el,da0ms0
Sentence: 40,"52,52_por_ciento",Zp
Sentence: 40,de,sps00
Sentence: 40,los,da0mp0
Sentence: 40,sufragios,ncmp000
Sentence: 40,y,cc
Sentence: 40,1.610.000,Z
Sentence: 40,votos,ncmp000
Sentence: 40,-Fpa-,Fpa
Sentence: 40,al,spcms
Sentence: 40,"99,83_%",Zp
Sentence: 40,escrutado,aq0msp
Sentence: 40,-Fpt-,Fpt
Sentence: 40,",",Fc
Sentence: 40,lo,da0ns0
Sentence: 40,que,pr0cn000
Sentence: 40,supone,vmip3s0
Sentence: 40,el,da0ms0
Sentence: 40,mejor,aq0cs0
Sentence: 40,resultado,ncms000
Sentence: 40,del,spcms
Sentence: 40,partido,ncms000
Sentence: 40,en,sps00
Sentence: 40,Madrid,np0000l
Sentence: 40,desde,sps00
Sentence: 40,la,da0fs0
Sentence: 40,instauración,ncfs000
Sentence: 40,de,sps00
Sentence: 40,la,da0fs0
Sentence: 40,democracia,ncfs000
Sentence: 40,.,Fp
Sentence: 41,Insuficiente,aq0cs0
Sentence: 41,fue,vsis3s0
Sentence: 41,el,da0ms0
Sentence: 41,crecimiento,ncms000
Sentence: 41,del,spcms
Sentence: 41,PSOE,np0000o
Sentence: 41,en,sps00
Sentence: 41,la,da0fs0
Sentence: 41,Comunidad_de_Madrid,np0000o
Sentence: 41,",",Fc
Sentence: 41,que,pr0cn000
Sentence: 41,obtuvo,vmis3s0
Sentence: 41,12,Z
Sentence: 41,escaños,ncmp000
Sentence: 41,",",Fc
Sentence: 41,uno,pi0ms000
Sentence: 41,más,rg
Sentence: 41,que,cs
Sentence: 41,en,sps00
Sentence: 41,las,da0fp0
Sentence: 41,generales,ncmp000
Sentence: 41,de,sps00
Sentence: 41,hace,vmip3s0
Sentence: 41,cuatro,dn0cp0
Sentence: 41,años,ncmp000
Sentence: 41,",",Fc
Sentence: 41,pese_a,sps00
Sentence: 41,perder,vmn0000
Sentence: 41,casi,rg
Sentence: 41,30.000,Z
Sentence: 41,votos,ncmp000
Sentence: 41,y,cc
Sentence: 41,quedarse,vmn0000
Sentence: 41,con,sps00
Sentence: 41,algo,rg
Sentence: 41,más,rg
Sentence: 41,1.008.000,Z
Sentence: 41,y,cc
Sentence: 41,que,pr0cn000
Sentence: 41,no,rn
Sentence: 41,sirvió,vmis3s0
Sentence: 41,para,sps00
Sentence: 41,frenar,vmn0000
Sentence: 41,la,da0fs0
Sentence: 41,derrota,ncfs000
Sentence: 41,global,aq0cs0
Sentence: 41,.,Fp
Sentence: 42,IU,np0000o
Sentence: 42,se,p0300000
Sentence: 42,convirtió,vmis3s0
Sentence: 42,en,sps00
Sentence: 42,la,da0fs0
Sentence: 42,gran,aq0cs0
Sentence: 42,derrotada,aq0fsp
Sentence: 42,al,spcms
Sentence: 42,perder,vmn0000
Sentence: 42,3,Z
Sentence: 42,de,sps00
Sentence: 42,sus,dp3cp0
Sentence: 42,representantes,nccp000
Sentence: 42,en,sps00
Sentence: 42,el,da0ms0
Sentence: 42,Parlamento,np0000o
Sentence: 42,y,cc
Sentence: 42,la,da0fs0
Sentence: 42,mitad,ncfs000
Sentence: 42,de,sps00
Sentence: 42,los,da0mp0
Sentence: 42,votos,ncmp000
Sentence: 42,al,spcms
Sentence: 42,pasar,vmn0000
Sentence: 42,de,sps00
Sentence: 42,547.000,Z
Sentence: 42,votos,ncmp000
Sentence: 42,a,sps00
Sentence: 42,apenas,rg
Sentence: 42,"279.000,",Z
Sentence: 42,mientras_que,cc
Sentence: 42,el,da0ms0
Sentence: 42,GIL,np0000o
Sentence: 42,aparece,vmip3s0
Sentence: 42,como,cs
Sentence: 42,cuarta,ao0fs0
Sentence: 42,fuerza,ncfs000
Sentence: 42,más,rg
Sentence: 42,votada,aq0fsp
Sentence: 42,",",Fc
Sentence: 42,pese_a,sps00
Sentence: 42,no,rn
Sentence: 42,obtener,vmn0000
Sentence: 42,escaños,ncmp000
Sentence: 42,con,sps00
Sentence: 42,algo,rg
Sentence: 42,más,rg
Sentence: 42,de,sps00
Sentence: 42,32.000,Z
Sentence: 42,sufragios,ncmp000
Sentence: 42,.,Fp
Sentence: 43,Los,da0mp0
Sentence: 43,escaños,ncmp000
Sentence: 43,obtenidos,aq0mpp
Sentence: 43,por,sps00
Sentence: 43,el,da0ms0
Sentence: 43,PP,np0000o
Sentence: 43,en,sps00
Sentence: 43,Madrid,np0000l
Sentence: 43,suponen,vmip3p0
Sentence: 43,"""",Fe
Sentence: 43,el,da0ms0
Sentence: 43,mejor,aq0cs0
Sentence: 43,resultado,ncms000
Sentence: 43,del,spcms
Sentence: 43,partido,ncms000
Sentence: 43,en,sps00
Sentence: 43,Madrid,np0000l
Sentence: 43,en,sps00
Sentence: 43,25,Z
Sentence: 43,años,ncmp000
Sentence: 43,de,sps00
Sentence: 43,democracia,ncfs000
Sentence: 43,"""",Fe
Sentence: 43,",",Fc
Sentence: 43,dijo,vmis3s0
Sentence: 43,a,sps00
Sentence: 43,Efe,np0000o
Sentence: 43,el,da0ms0
Sentence: 43,presidente,ncms000
Sentence: 43,del,spcms
Sentence: 43,PP,np0000o
Sentence: 43,en,sps00
Sentence: 43,la,da0fs0
Sentence: 43,región,ncfs000
Sentence: 43,",",Fc
Sentence: 43,Pío_García-Escudero,np0000p
Sentence: 43,",",Fc
Sentence: 43,quien,pr0cs000
Sentence: 43,contrapuso,vmis3s0
Sentence: 43,el,da0ms0
Sentence: 43,"""",Fe
Sentence: 43,éxito,ncms000
Sentence: 43,"""",Fe
Sentence: 43,de,sps00
Sentence: 43,los,da0mp0
Sentence: 43,populares,nccp000
Sentence: 43,a,sps00
Sentence: 43,la,da0fs0
Sentence: 43,"""",Fe
Sentence: 43,profunda,aq0fs0
Sentence: 43,crisis,ncfn000
Sentence: 43,en,sps00
Sentence: 43,la,da0fs0
Sentence: 43,que,pr0cn000
Sentence: 43,ha,vaip3s0
Sentence: 43,entrado,vmp00sm
Sentence: 43,el,da0ms0
Sentence: 43,PSOE,np0000o
Sentence: 43,y,cc
Sentence: 43,toda,di0fs0
Sentence: 43,la,da0fs0
Sentence: 43,izquierda,ncfs000
Sentence: 43,"""",Fe
Sentence: 43,.,Fp
Sentence: 46,En,sps00
Sentence: 46,otros,di0mp0
Sentence: 46,dos,dn0cp0
Sentence: 46,municipios,ncmp000
Sentence: 46,que,pr0cn000
Sentence: 46,forman_parte,vmip3p0
Sentence: 46,del,spcms
Sentence: 46,área,ncfs000
Sentence: 46,exterior,aq0cs0
Sentence: 46,de,sps00
Sentence: 46,este,dd0ms0
Sentence: 46,"""",Fe
Sentence: 46,cinturón,ncms000
Sentence: 46,rojo,aq0ms0
Sentence: 46,"""",Fe
Sentence: 46,",",Fc
Sentence: 46,Humanes,np0000l
Sentence: 46,y,cc
Sentence: 46,Valdemoro,np0000l
Sentence: 46,",",Fc
Sentence: 46,también,rg
Sentence: 46,logró,vmis3s0
Sentence: 46,hoy,rg
Sentence: 46,la,da0fs0
Sentence: 46,victoria,ncfs000
Sentence: 46,la,da0fs0
Sentence: 46,lista,ncfs000
Sentence: 46,al,spcms
Sentence: 46,Congreso_de_los_Diputados,np0000o
Sentence: 46,encabezada,aq0fsp
Sentence: 46,por,sps00
Sentence: 46,José_María_Aznar,np0000p
Sentence: 46,.,Fp
Sentence: 47,En,sps00
Sentence: 47,los,da0mp0
Sentence: 47,municipios,ncmp000
Sentence: 47,de,sps00
Sentence: 47,la,da0fs0
Sentence: 47,zona,ncfs000
Sentence: 47,oeste,aq0cn0
Sentence: 47,",",Fc
Sentence: 47,tradicional,aq0cs0
Sentence: 47,feudo,ncms000
Sentence: 47,popular,aq0cs0
Sentence: 47,",",Fc
Sentence: 47,el,da0ms0
Sentence: 47,PP,np0000o
Sentence: 47,logro,vmip1s0
Sentence: 47,sus,dp3cp0
Sentence: 47,más,rg
Sentence: 47,amplias,aq0fp0
Sentence: 47,mayorías,ncfp000
Sentence: 47,.,Fp
Sentence: 49,Resultados,ncmp000
Sentence: 49,similares,aq0cp0
Sentence: 49,*0*,sn.e-SUJ
Sentence: 49,obtuvieron,vmis3p0
Sentence: 49,también,rg
Sentence: 49,en,sps00
Sentence: 49,algunas,di0fp0
Sentence: 49,localidades,ncfp000
Sentence: 49,del,spcms
Sentence: 49,norte,ncms000
Sentence: 49,",",Fc
Sentence: 49,como,cs
Sentence: 49,San_Sebastián_de_los_Reyes,np0000l
Sentence: 49,donde,pr000000
Sentence: 49,*0*,sn.e-SUJ
Sentence: 49,lograron,vmis3p0
Sentence: 49,el,da0ms0
Sentence: 49,71_por_ciento,Zp
Sentence: 49,de,sps00
Sentence: 49,los,da0mp0
Sentence: 49,sufragios,ncmp000
Sentence: 49,o,cc
Sentence: 49,de,sps00
Sentence: 49,la,da0fs0
Sentence: 49,zona,ncfs000
Sentence: 49,Este,np0000a
Sentence: 49,",",Fc
Sentence: 49,como,cs
Sentence: 49,Coslada,np0000l
Sentence: 49,con,sps00
Sentence: 49,el,da0ms0
Sentence: 49,72_por_ciento,Zp
Sentence: 49,de,sps00
Sentence: 49,los,da0mp0
Sentence: 49,votos,ncmp000
Sentence: 49,.,Fp
Sentence: 50,En,sps00
Sentence: 50,los,da0mp0
Sentence: 50,pequeños,aq0mp0
Sentence: 50,pueblos,ncmp000
Sentence: 50,el,da0ms0
Sentence: 50,voto,ncms000
Sentence: 50,mayoritario,aq0ms0
Sentence: 50,también,rg
Sentence: 50,tuvo,vmis3s0
Sentence: 50,color,ncms000
Sentence: 50,popular,aq0cs0
Sentence: 50,como,cs
Sentence: 50,en,sps00
Sentence: 50,La_Hiruela,np0000l
Sentence: 50,el,da0ms0
Sentence: 50,más,rg
Sentence: 50,pequeño,aq0ms0
Sentence: 50,de,sps00
Sentence: 50,la,da0fs0
Sentence: 50,región,ncfs000
Sentence: 50,",",Fc
Sentence: 50,con,sps00
Sentence: 50,28,Z
Sentence: 50,electores,ncmp000
Sentence: 50,",",Fc
Sentence: 50,de,sps00
Sentence: 50,los,da0mp0
Sentence: 50,cuales,pr0cp000
Sentence: 50,más,rg
Sentence: 50,del,spcms
Sentence: 50,63_por_ciento,Zp
Sentence: 50,dio,vmis3s0
Sentence: 50,su,dp3cs0
Sentence: 50,confianza,ncfs000
Sentence: 50,al,spcms
Sentence: 50,PP,np0000o
Sentence: 50,o,cc
Sentence: 50,en,sps00
Sentence: 50,La_Acebeda,np0000o
Sentence: 50,donde,pr000000
Sentence: 50,casi,rg
Sentence: 50,el,da0ms0
Sentence: 50,90_por_ciento,Zp
Sentence: 50,de,sps00
Sentence: 50,sus,dp3cp0
Sentence: 50,56,Z
Sentence: 50,electores,ncmp000
Sentence: 50,votó,vmis3s0
Sentence: 50,al,spcms
Sentence: 50,Partido_Popular,np0000o
Sentence: 50,.,Fp
Sentence: 53,En,sps00
Sentence: 53,un,di0ms0
Sentence: 53,anuncio,ncms000
Sentence: 53,sorprendente,aq0cs0
Sentence: 53,",",Fc
Sentence: 53,la,da0fs0
Sentence: 53,comisión,ncfs000
Sentence: 53,que,pr0cn000
Sentence: 53,ha,vaip3s0
Sentence: 53,investigado,vmp00sm
Sentence: 53,las,da0fp0
Sentence: 53,causas,ncfp000
Sentence: 53,del,spcms
Sentence: 53,hundimiento,ncms000
Sentence: 53,del,spcms
Sentence: 53,"""",Fe
Sentence: 53,Kursk,np0000a
Sentence: 53,"""",Fe
Sentence: 53,el,da0ms0
Sentence: 53,pasado,aq0msp
Sentence: 53,12_de_agosto,W
Sentence: 53,en,sps00
Sentence: 53,aguas,ncfp000
Sentence: 53,árticas,aq0fp0
Sentence: 53,del,spcms
Sentence: 53,mar,nccs000
Sentence: 53,de,sps00
Sentence: 53,Bárents,np0000l
Sentence: 53,reconoció,vmis3s0
Sentence: 53,que,cs
Sentence: 53,"""",Fe
Sentence: 53,hasta,sps00
Sentence: 53,ahora,rg
Sentence: 53,"""",Fe
Sentence: 53,no,rn
Sentence: 53,se,p0000000
Sentence: 53,han,vaip3p0
Sentence: 53,hallado,vmp00sm
Sentence: 53,pruebas,ncfp000
Sentence: 53,de,sps00
Sentence: 53,la,da0fs0
Sentence: 53,colisión,ncfs000
Sentence: 53,",",Fc
Sentence: 53,pero,cc
Sentence: 53,*0*,sn.e-SUJ
Sentence: 53,mantuvo,vmis3s0
Sentence: 53,abierta,aq0fsp
Sentence: 53,la,da0fs0
Sentence: 53,hipótesis,ncfn000
Sentence: 53,.,Fp
Sentence: 54,Iliá_Klebánov,np0000p
Sentence: 54,",",Fc
Sentence: 54,viceprimer,aq0ms0
Sentence: 54,ministro,ncms000
Sentence: 54,y,cc
Sentence: 54,presidente,ncms000
Sentence: 54,de,sps00
Sentence: 54,la,da0fs0
Sentence: 54,comisión,ncfs000
Sentence: 54,gubernamental,aq0cs0
Sentence: 54,",",Fc
Sentence: 54,anunció,vmis3s0
Sentence: 54,sus,dp3cp0
Sentence: 54,conclusiones,ncfp000
Sentence: 54,finales,aq0cp0
Sentence: 54,tras,sps00
Sentence: 54,dos,dn0cp0
Sentence: 54,meses,ncmp000
Sentence: 54,de,sps00
Sentence: 54,trabajo,ncms000
Sentence: 54,en_torno_al,spcms
Sentence: 54,naufragio,ncms000
Sentence: 54,y,cc
Sentence: 54,a,sps00
Sentence: 54,la,da0fs0
Sentence: 54,muerte,ncfs000
Sentence: 54,de,sps00
Sentence: 54,sus,dp3cp0
Sentence: 54,118,Z
Sentence: 54,tripulantes,nccp000
Sentence: 54,",",Fc
Sentence: 54,la,da0fs0
Sentence: 54,mayor,aq0cs0
Sentence: 54,catástrofe,ncfs000
Sentence: 54,en,sps00
Sentence: 54,la,da0fs0
Sentence: 54,historia,ncfs000
Sentence: 54,de,sps00
Sentence: 54,la,da0fs0
Sentence: 54,Armada,np0000o
Sentence: 54,rusa,aq0fs0
Sentence: 54,.,Fp
Sentence: 55,Pero,cc
Sentence: 55,tras,sps00
Sentence: 55,cuatro,dn0cp0
Sentence: 55,horas,ncfp000
Sentence: 55,de,sps00
Sentence: 55,reunión,ncfs000
Sentence: 55,en,sps00
Sentence: 55,la,da0fs0
Sentence: 55,sede,ncfs000
Sentence: 55,de,sps00
Sentence: 55,la,da0fs0
Sentence: 55,empresa,ncfs000
Sentence: 55,Rubin,np0000o
Sentence: 55,",",Fc
Sentence: 55,que,pr0cn000
Sentence: 55,diseñó,vmis3s0
Sentence: 55,el,da0ms0
Sentence: 55,submarino,ncms000
Sentence: 55,",",Fc
Sentence: 55,la,da0fs0
Sentence: 55,principal,aq0cs0
Sentence: 55,conclusión,ncfs000
Sentence: 55,de,sps00
Sentence: 55,la,da0fs0
Sentence: 55,comisión,ncfs000
Sentence: 55,fue,vsis3s0
Sentence: 55,que,cs
Sentence: 55,no,rn
Sentence: 55,hay,vaip3s0
Sentence: 55,conclusiones,ncfp000
Sentence: 55,definitivas,aq0fp0
Sentence: 55,.,Fp
Sentence: 56,Klebánov,np0000p
Sentence: 56,dijo,vmis3s0
Sentence: 56,en,sps00
Sentence: 56,una,di0fs0
Sentence: 56,rueda,ncfs000
Sentence: 56,de,sps00
Sentence: 56,prensa,ncfs000
Sentence: 56,que,cs
Sentence: 56,siguen,vmip3p0
Sentence: 56,vigentes,aq0cp0
Sentence: 56,hasta,rg
Sentence: 56,tres,dn0cp0
Sentence: 56,posibles,aq0cp0
Sentence: 56,hipótesis,ncfn000
Sentence: 56,:,Fd
Sentence: 56,"""",Fe
Sentence: 56,una,di0fs0
Sentence: 56,situación,ncfs000
Sentence: 56,anormal,aq0cs0
Sentence: 56,dentro,rg
Sentence: 56,del,spcms
Sentence: 56,submarino,ncms000
Sentence: 56,"""",Fe
Sentence: 56,",",Fc
Sentence: 56,una,di0fs0
Sentence: 56,"""",Fe
Sentence: 56,colisión,ncfs000
Sentence: 56,con,sps00
Sentence: 56,otro,di0ms0
Sentence: 56,buque,ncms000
Sentence: 56,"""",Fe
Sentence: 56,o,cc
Sentence: 56,un,di0ms0
Sentence: 56,"""",Fe
Sentence: 56,impacto,ncms000
Sentence: 56,con,sps00
Sentence: 56,una,di0fs0
Sentence: 56,mina,ncfs000
Sentence: 56,de,sps00
Sentence: 56,la,da0fs0
Sentence: 56,II_Guerra_Mundial,np0000a
Sentence: 56,"""",Fe
Sentence: 56,.,Fp
Sentence: 57,El,da0ms0
Sentence: 57,viceprimer,aq0ms0
Sentence: 57,ministro,ncms000
Sentence: 57,afirmó,vmis3s0
Sentence: 57,que,cs
Sentence: 57,"""",Fe
Sentence: 57,ninguna,pi0fs000
Sentence: 57,de,sps00
Sentence: 57,las,da0fp0
Sentence: 57,tres,dn0cp0
Sentence: 57,versiones,ncfp000
Sentence: 57,es,vsip3s0
Sentence: 57,más,rg
Sentence: 57,verosímil,aq0cs0
Sentence: 57,que,cs
Sentence: 57,la,da0fs0
Sentence: 57,otra,pi0fs000
Sentence: 57,"""",Fe
Sentence: 57,",",Fc
Sentence: 57,aunque,cs
Sentence: 57,así,rg
Sentence: 57,*0*,sn.e-SUJ
Sentence: 57,descartó,vmis3s0
Sentence: 57,aparentemente,rg
Sentence: 57,hasta,sps00
Sentence: 57,diez,dn0cp0
Sentence: 57,hipótesis,ncfn000
Sentence: 57,más,rg
Sentence: 57,barajadas,aq0fpp
Sentence: 57,por,sps00
Sentence: 57,la,da0fs0
Sentence: 57,comisión,ncfs000
Sentence: 57,",",Fc
Sentence: 57,entre,sps00
Sentence: 57,ellas,pp3fp000
Sentence: 57,el,da0ms0
Sentence: 57,disparo,ncms000
Sentence: 57,de,sps00
Sentence: 57,un,di0ms0
Sentence: 57,torpedo,ncms000
Sentence: 57,por,sps00
Sentence: 57,error,ncms000
Sentence: 57,de,sps00
Sentence: 57,un,di0ms0
Sentence: 57,buque,ncms000
Sentence: 57,ruso,aq0ms0
Sentence: 57,y,cc
Sentence: 57,un,di0ms0
Sentence: 57,sabotaje,ncms000
Sentence: 57,.,Fp
Sentence: 58,"""",Fe
Sentence: 58,Por_ahora,rg
Sentence: 58,no,rn
Sentence: 58,se,p0000000
Sentence: 58,han,vaip3p0
Sentence: 58,encontrado,vmp00sm
Sentence: 58,fragmentos,ncmp000
Sentence: 58,de,sps00
Sentence: 58,un,di0ms0
Sentence: 58,submarino,ncms000
Sentence: 58,extranjero,aq0ms0
Sentence: 58,"""",Fe
Sentence: 58,en,sps00
Sentence: 58,las,da0fp0
Sentence: 58,inmediaciones,ncfp000
Sentence: 58,del,spcms
Sentence: 58,lugar,ncms000
Sentence: 58,donde,pr000000
Sentence: 58,reposa,vmip3s0
Sentence: 58,el,da0ms0
Sentence: 58,"""",Fe
Sentence: 58,Kursk,np0000a
Sentence: 58,"""",Fe
Sentence: 58,a,sps00
Sentence: 58,108,Z
Sentence: 58,metros,ncmp000
Sentence: 58,de,sps00
Sentence: 58,profundidad,ncfs000
Sentence: 58,en,sps00
Sentence: 58,aguas,ncfp000
Sentence: 58,árticas,aq0fp0
Sentence: 58,del,spcms
Sentence: 58,mar,nccs000
Sentence: 58,de,sps00
Sentence: 58,Bárents,np0000l
Sentence: 58,",",Fc
Sentence: 58,*0*,sn.e-SUJ
Sentence: 58,dijo,vmis3s0
Sentence: 58,.,Fp
Sentence: 59,Tras,sps00
Sentence: 59,la,da0fs0
Sentence: 59,tragedia,ncfs000
Sentence: 59,",",Fc
Sentence: 59,que,pr0cn000
Sentence: 59,provocó,vmis3s0
Sentence: 59,preocupación,ncfs000
Sentence: 59,internacional,aq0cs0
Sentence: 59,por,sps00
Sentence: 59,el,da0ms0
Sentence: 59,retraso,ncms000
Sentence: 59,de,sps00
Sentence: 59,las,da0fp0
Sentence: 59,autoridades,ncfp000
Sentence: 59,rusas,aq0fp0
Sentence: 59,en,sps00
Sentence: 59,intentar,vmn0000
Sentence: 59,el,da0ms0
Sentence: 59,rescate,ncms000
Sentence: 59,de,sps00
Sentence: 59,los,da0mp0
Sentence: 59,tripulantes,nccp000
Sentence: 59,y,cc
Sentence: 59,por,sps00
Sentence: 59,el,da0ms0
Sentence: 59,secretismo,ncms000
Sentence: 59,inicial,aq0cs0
Sentence: 59,",",Fc
Sentence: 59,Moscú,np0000o
Sentence: 59,proclamó,vmis3s0
Sentence: 59,que,cs
Sentence: 59,un,di0ms0
Sentence: 59,submarino,ncms000
Sentence: 59,británico,aq0ms0
Sentence: 59,o,cc
Sentence: 59,norteamericano,aq0ms0
Sentence: 59,chocó,vmis3s0
Sentence: 59,con,sps00
Sentence: 59,el,da0ms0
Sentence: 59,"""",Fe
Sentence: 59,Kursk,np0000a
Sentence: 59,"""",Fe
Sentence: 59,.,Fp
Sentence: 60,Londres,np0000o
Sentence: 60,y,cc
Sentence: 60,Washington,np0000o
Sentence: 60,rechazaron,vmis3p0
Sentence: 60,tal,dd0cs0
Sentence: 60,posibilidad,ncfs000
Sentence: 60,y,cc
Sentence: 60,*0*,sn.e-SUJ
Sentence: 60,declararon,vmis3p0
Sentence: 60,que,cs
Sentence: 60,",",Fc
Sentence: 60,según,sps00
Sentence: 60,los,da0mp0
Sentence: 60,datos,ncmp000
Sentence: 60,recogidos,aq0mpp
Sentence: 60,por,sps00
Sentence: 60,sismógrafos,ncmp000
Sentence: 60,y,cc
Sentence: 60,otros,di0mp0
Sentence: 60,sensores,ncmp000
Sentence: 60,",",Fc
Sentence: 60,hubo,vais3s0
Sentence: 60,dos,dn0cp0
Sentence: 60,explosiones,ncfp000
Sentence: 60,a_bordo,rg
Sentence: 60,del,spcms
Sentence: 60,submarino,ncms000
Sentence: 60,nuclear,aq0cs0
Sentence: 60,ruso,aq0ms0
Sentence: 60,",",Fc
Sentence: 60,joya,ncfs000
Sentence: 60,de,sps00
Sentence: 60,la,da0fs0
Sentence: 60,Armada,np0000o
Sentence: 60,.,Fp
Sentence: 61,De_acuerdo_con,sps00
Sentence: 61,los,da0mp0
Sentence: 61,registros,ncmp000
Sentence: 61,de,sps00
Sentence: 61,sismógrafos,ncmp000
Sentence: 61,noruegos,aq0mp0
Sentence: 61,",",Fc
Sentence: 61,hubo,vais3s0
Sentence: 61,dos,dn0cp0
Sentence: 61,explosiones,ncfp000
